timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1828.431,-7.287298,112.796107,0.05,0.75,0.63,4.36,0.18,289.81,0,779,779,11.88,10.93,0,0,0,0,-2451398.88468334,5832756.84928201,-803660.250785046,-0,0,0
1828.531,-7.287298,112.796107,0.07,0.81,0.51,4.41,0.17,289.85,0,960,960,11.85,10.9,0,0,0,0,-2451398.88468334,5832756.84928201,-803660.250785046,-0,0,0
1828.631,-7.287298,112.796107,0.05,0.99,0.75,4.69,0.18,289.91,0,1079,1079,11.94,10.9,0,0,0,0,-2451398.88468334,5832756.84928201,-803660.250785046,-0,0,0
1828.731,-7.287298,112.796107,0.05,0.81,0.63,5,0.22,289.97,0,1259,1259,11.85,10.89,0,0,0,0,-2451398.88468334,5832756.84928201,-803660.250785046,-0,0,0
1828.831,-7.287297,112.796107,0.07,0.45,0.45,5.12,0.25,290.03,0,1379,1379,11.81,10.91,0,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1828.931,-7.287297,112.796107,0.08,0.45,0.51,5.02,0.26,290.07,0,1559,1500,11.88,10.89,0,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.031,-7.287297,112.796107,0.08,0.81,1.16,4.84,0.25,290.11,0,1500,1500,12,10.9,0,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.131,-7.287297,112.796107,0.11,0.81,0.75,4.73,0.26,290.14,0,1440,1500,11.81,10.86,0,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.231,-7.287297,112.796107,0.08,0.45,0.39,4.72,0.29,290.2,0.17,1500,1500,11.87,10.89,4,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.331,-7.287297,112.796107,0.15,0.87,0.51,4.72,0.32,290.26,0.23,1440,1500,11.89,10.89,4,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.431,-7.287297,112.796107,0.19,3.13,2.71,4.67,0.34,290.33,0.29,1500,1500,11.99,10.89,4,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.531,-7.287297,112.796107,0.15,1.46,2.29,4.63,0.32,290.39,0.36,1440,1440,11.82,10.9,4,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.631,-7.287297,112.796107,0.12,2.83,21.24,4.7,0.31,290.46,0.42,1500,1500,12,10.86,4,0,0.111194926660101,0,-2451398.89011854,5832756.8622143,-803660.141086201,5.26597177322174e-11,0.11059214301148,-1.57757669774772e-09
1829.731,-7.287296,112.796107,0.14,3.9,3.78,4.89,0.3,290.52,0.48,1440,1440,11.94,10.89,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1829.831,-7.287296,112.796107,0.13,7.35,5.32,5.07,0.31,290.59,0.55,1500,1500,11.94,10.83,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1829.931,-7.287296,112.796107,0.14,5.93,6.09,5.04,0.35,290.63,0.6,1440,1440,11.87,10.94,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.031,-7.287296,112.796107,0.16,9.62,8,4.76,0.37,290.65,0.61,1500,1500,11.98,10.9,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.131,-7.287296,112.796107,0.2,8.25,7.58,4.43,0.39,290.67,0.64,1500,1440,11.94,10.92,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.231,-7.287296,112.796107,0.29,10.09,10.91,4.32,0.38,290.69,0.66,1500,1500,11.86,10.83,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.331,-7.287296,112.796107,0.21,10.03,10.31,4.53,0.37,290.73,0.7,1500,1440,11.86,10.89,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.431,-7.287296,112.796107,0.12,12.65,12.69,4.87,0.37,290.76,0.73,1500,1500,11.98,10.83,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.531,-7.287296,112.796107,0.14,11.82,11.98,5.08,0.37,290.78,0.75,1500,1500,11.82,10.89,4,0,0.222389853221442,0,-2451398.89555374,5832756.87514659,-803660.031387356,-3.15696930403009e-11,0.221184285874851,-5.23113187489432e-09
1830.631,-7.287295,112.796107,0.16,15.8,16.67,5.03,0.37,290.77,0.73,1440,1500,11.99,10.79,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
1830.731,-7.287295,112.796107,0.14,13.66,14.29,4.8,0.37,290.74,0.7,1500,1500,11.88,10.83,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
1830.831,-7.287295,112.796107,0.2,16.34,16.25,4.57,0.38,290.69,0.66,1500,1500,12.12,10.86,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
1830.931,-7.287295,112.796107,0.22,15.68,15.66,4.46,0.4,290.64,0.61,1500,1500,11.82,10.89,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
