timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
2011.031,-7.287183,112.796097,0.73,35.8,35.85,6.48,0.44,306.59,0,2220,2159,12.01,10.83,1,0,0,0,-2451398.49171813,5832758.76433373,-803647.635416313,-0,0,0
2011.131,-7.287183,112.796096,0.68,35.5,35.62,6.42,0.45,304.84,0,2159,2159,11.97,10.86,1,-0.110296787372429,0,0,-2451398.38991729,5832758.8071187,-803647.635416313,-0.110426293207988,-1.64898848048489e-10,-1.28952559741435e-09
2011.231,-7.287183,112.796096,0.7,35.68,35.62,6.31,0.47,303.08,0,2220,2220,11.99,10.89,1,-0.110296787372429,0,0,-2451398.38991729,5832758.8071187,-803647.635416313,-0.110426293207988,-1.64898848048489e-10,-1.28952559741435e-09
2011.331,-7.287182,112.796095,0.57,35.5,35.5,6.22,0.49,301.34,0,2220,2159,11.93,10.89,1,-0.220593576312269,0.111194926660101,0,-2451398.29355155,5832758.86283576,-803647.52571744,-0.220852586455003,0.110592142081789,-6.22592753914131e-09
2011.431,-7.287182,112.796095,0.77,35.5,35.32,6.21,0.52,299.6,0,2159,2220,11.85,10.89,1,-0.220593576312269,0.111194926660101,0,-2451398.29355155,5832758.86283576,-803647.52571744,-0.220852586455003,0.110592142081789,-6.22592753914131e-09
2011.531,-7.287181,112.796094,0.54,35.5,35.85,6.26,0.53,297.88,0,2220,2220,11.97,10.89,1,-0.330890363684698,0.222389853221442,0,-2451398.19718582,5832758.91855282,-803647.416018567,-0.331278880629039,0.221184284150918,-1.25508645872074e-08
2011.631,-7.287181,112.796094,0.7,35.68,35.62,6.33,0.53,296.15,0,2220,2159,11.99,10.95,1,-0.330890363684698,0.222389853221442,0,-2451398.19718582,5832758.91855282,-803647.416018567,-0.331278880629039,0.221184284150918,-1.25508645872074e-08
2011.731,-7.28718,112.796093,0.66,35.26,35.85,6.39,0.53,294.45,0,2220,2220,11.85,10.86,1,-0.441187151057127,0.333584779881543,0,-2451398.10082008,5832758.97426988,-803647.306319694,-0.441705173857434,0.331776425860705,-2.35214718813381e-08
2011.831,-7.28718,112.796093,0.59,35.32,35.62,6.41,0.53,292.75,0,2220,2220,11.94,10.83,1,-0.441187151057127,0.333584779881543,0,-2451398.10082008,5832758.97426988,-803647.306319694,-0.441705173857434,0.331776425860705,-2.35214718813381e-08
2011.931,-7.28718,112.796093,0.65,35.56,36.86,6.37,0.56,291.06,0,2220,2220,11.96,10.9,1,-0.441187151057127,0.333584779881543,0,-2451398.10082008,5832758.97426988,-803647.306319694,-0.441705173857434,0.331776425860705,-2.35214718813381e-08
