timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
3591.114,-7.286538,112.795969,1.51,0.51,-1.2,4.42,0.87,105.99,0,4019,4080,12.2,11.98,0,15.8827631917193,-9.11798398484442,0,-2451388.966679,5832772.58163438,-803576.879593727,15.9014088790759,-9.06855794971601,-2.63099977335646e-05
3591.214,-7.28654,112.795969,1.62,-0.13,-1.02,4.49,0.87,105.47,0,4080,4080,12.37,12.04,0,15.8827631917193,-9.34037383806586,0,-2451388.95580979,5832772.55577245,-803577.098991781,15.9014088081924,-9.28974222868245,-2.6631152167722e-05
3591.314,-7.28654,112.795969,1.62,0.57,-1.56,4.52,0.87,104.95,0,4019,4140,12.28,12.03,0,15.8827631917193,-9.34037383806586,0,-2451388.95580979,5832772.55577245,-803577.098991781,15.9014088081924,-9.28974222868245,-2.6631152167722e-05
3591.414,-7.286542,112.795971,1.68,0.45,-2.33,4.48,0.87,104.44,0,4080,4080,12.37,11.98,0,16.1033571243716,-9.56276369138606,0,-2451389.14854274,5832772.4443409,-803577.318389834,16.1222616367468,-9.51092657835321,-2.75126202586851e-05
3591.514,-7.286544,112.795971,1.55,0.04,-0.96,4.41,0.87,103.92,0,4080,4080,12.14,12.03,0,16.1033571243716,-9.78515354470627,0,-2451389.13767352,5832772.41847895,-803577.537787886,16.1222615651974,-9.73211085721117,-2.78503659854046e-05
3591.614,-7.286545,112.795972,1.56,0.45,-2.57,4.31,0.87,103.4,0,4019,4080,12.35,12.04,0,16.2136540922652,-9.89634847136637,0,-2451389.23403999,5832772.36276317,-803577.647486912,16.2326879799319,-9.84270303271343,-2.8299987151259e-05
3591.714,-7.286546,112.795972,1.52,-0.19,-1.56,4.26,0.86,102.89,0,4080,4140,12.43,12.01,0,16.2136540922652,-10.0075433980265,0,-2451389.22860538,5832772.34983219,-803577.757185937,16.2326879439518,-9.95329517190262,-2.84720330452348e-05
3591.814,-7.286548,112.795973,1.54,-0.13,-2.15,4.27,0.86,102.37,0,3959,4019,12.2,11.88,0,16.3239510585913,-10.2299332512479,0,-2451389.31953724,5832772.28118542,-803577.976583987,16.3431143207338,-10.1744794869412,-2.9104675951741e-05
3591.914,-7.286549,112.795973,1.54,-0.73,-2.15,4.36,0.86,101.85,0,3959,4019,12.01,11.96,0,16.3239510585913,-10.341128177908,0,-2451389.31410262,5832772.26825444,-803578.086283011,16.3431142838453,-10.2850716263829,-2.928420364956e-05
3592.014,-7.28655,112.795973,1.53,-0.19,-1.97,4.44,0.86,101.33,0,4080,4080,12.12,11.97,0,16.3239510585913,-10.4523231045681,0,-2451389.30866801,5832772.25532346,-803578.195982036,16.343114247747,-10.395663766026,-2.94643892655433e-05
3592.114,-7.286552,112.795974,1.65,-0.37,-1.86,4.48,0.85,100.82,0,4019,4140,12.42,12.04,0,16.4342480249175,-10.6747129578883,0,-2451389.39959985,5832772.18667667,-803578.415380084,16.4535406220775,-10.6168480811794,-3.01153699227008e-05
3592.214,-7.286553,112.795975,1.59,0.04,-0.61,4.46,0.85,100.3,0,4019,4080,12.17,11.97,0,16.5445449912436,-10.7859078844497,0,-2451389.49596631,5832772.13096086,-803578.525079107,16.5639670315108,-10.7274402571145,-3.05885693403507e-05
3592.314,-7.286554,112.795975,1.54,-0.73,-1.2,4.37,0.86,99.78,0,4080,4080,12.38,12,0,16.5445449912436,-10.8971028111098,0,-2451389.49053169,5832772.11802988,-803578.634778131,16.5639669945725,-10.8380323966474,-3.07752356825119e-05
