timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef;;;;;;;;;;;;;;;;;;;;;;
3795.414,-7.286664,112.795991,0.03,40.79,-1.62,2.73,0.36,319.18,0,1500,1620,11.97,12.03,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3795.514,-7.286664,112.795991,0.05,40.56,-1.86,2.74,0.38,319,0,1679,1800,12.37,12.04,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3795.614,-7.286664,112.795991,0.07,40.2,-2.15,2.69,0.4,318.81,0,1800,1920,12.46,12.06,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3795.714,-7.286664,112.795991,0.05,39.96,-1.62,2.61,0.42,318.6,0,1800,1859,12.08,11.99,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3795.814,-7.286664,112.795991,0.04,40.2,-0.79,2.55,0.44,318.39,0,1800,1859,12.39,12.05,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3795.914,-7.286664,112.795991,0.06,40.32,-2.33,2.55,0.45,318.17,0,1800,1859,12.42,12.05,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3796.014,-7.286664,112.795991,0.04,40.56,-2.33,2.59,0.46,317.93,0,1800,1859,12.12,12,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3796.114,-7.286664,112.795991,0.06,39.19,-1.2,2.71,0.45,317.69,0,1800,1859,12.26,12.05,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3796.214,-7.286664,112.795991,0.03,40.2,-1.62,2.83,0.44,317.43,0,1800,1859,12.3,12,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3796.314,-7.286664,112.795991,0.09,40.02,-1.97,2.84,0.44,317.14,0,1859,1859,12.1,12,0,0,-0.111194926660101,0,-2451390.52153586,5832770.01105307,-803590.701669242,-3.02249168401825e-10,-0.110592139966376,-1.61343587795626e-09;;;;;;;;;;;;;;;;;;;;;;
3796.414,-7.286664,112.79599,0.08,40.32,-1.68,2.71,0.47,316.83,0,1859,1859,12.43,12.06,0,-0.110296915374152,-0.111194926660101,0,-2451390.41973482,5832770.0538379,-803590.701669242,-0.110426420475105,-0.11059214007941,-2.49744371016991e-09;;;;;;;;;;;;;;;;;;;;;;
3796.514,-7.286664,112.79599,0.09,39.13,-1.2,2.52,0.51,316.49,0,1800,1859,12.17,12.05,0,-0.110296915374152,-0.111194926660101,0,-2451390.41973482,5832770.0538379,-803590.701669242,-0.110426420475105,-0.11059214007941,-2.49744371016991e-09;;;;;;;;;;;;;;;;;;;;;;
3796.614,-7.286664,112.79599,0.13,40.79,-2.39,2.4,0.55,316.15,0,1800,1859,12.32,12.01,0,-0.110296915374152,-0.111194926660101,0,-2451390.41973482,5832770.0538379,-803590.701669242,-0.110426420475105,-0.11059214007941,-2.49744371016991e-09;;;;;;;;;;;;;;;;;;;;;;
3796.714,-7.286664,112.79599,0.15,40.38,-1.2,2.43,0.59,315.84,0,1859,1859,12.15,12.02,0,-0.110296915374152,-0.111194926660101,0,-2451390.41973482,5832770.0538379,-803590.701669242,-0.110426420475105,-0.11059214007941,-2.49744371016991e-09;;;;;;;;;;;;;;;;;;;;;;
3796.814,-7.286663,112.79599,0.15,40.08,-0.85,2.59,0.61,315.52,0,1859,1859,12.39,12.05,0,-0.110296915374152,0,0,-2451390.42516952,5832770.06676909,-803590.591970245,-0.110426420172856,-1.13034868791384e-10,-8.84007832213651e-10;;;;;;;;;;;;;;;;;;;;;;
3796.914,-7.286663,112.79599,0.14,40.02,-2.15,2.82,0.61,315.19,0,1859,1920,12.25,12.01,0,-0.110296915374152,0,0,-2451390.42516952,5832770.06676909,-803590.591970245,-0.110426420172856,-1.13034868791384e-10,-8.84007832213651e-10;;;;;;;;;;;;;;;;;;;;;;
3797.014,-7.286663,112.795989,0.23,39.25,-1.97,2.96,0.59,314.84,0,1859,1920,12.24,12,0,-0.220593830748304,0,0,-2451390.32336848,5832770.10955392,-803590.591970245,-0.220852839624028,-4.43862816293383e-10,-3.47130234279458e-09;;;;;;;;;;;;;;;;;;;;;;
3797.114,-7.286663,112.795989,0.15,40.2,-0.85,2.93,0.55,314.47,0,1859,1859,12.37,12.06,0,-0.220593830748304,0,0,-2451390.32336848,5832770.10955392,-803590.591970245,-0.220852839624028,-4.43862816293383e-10,-3.47130234279458e-09;;;;;;;;;;;;;;;;;;;;;;
3797.214,-7.286663,112.795989,0.21,39.54,-2.03,2.75,0.51,314.09,0,1979,1920,12.12,11.99,0,-0.220593830748304,0,0,-2451390.32336848,5832770.10955392,-803590.591970245,-0.220852839624028,-4.43862816293383e-10,-3.47130234279458e-09;;;;;;;;;;;;;;;;;;;;;;
3797.314,-7.286663,112.795989,0.22,39.96,-1.14,2.54,0.51,313.7,0,1920,1920,12.3,12.04,0,-0.220593830748304,0,0,-2451390.32336848,5832770.10955392,-803590.591970245,-0.220852839624028,-4.43862816293383e-10,-3.47130234279458e-09;;;;;;;;;;;;;;;;;;;;;;
3797.414,-7.286663,112.795989,0.24,39.19,-1.62,2.43,0.56,313.3,0,1920,1920,12.39,12.05,0,-0.220593830748304,0,0,-2451390.32336848,5832770.10955392,-803590.591970245,-0.220852839624028,-4.43862816293383e-10,-3.47130234279458e-09;;;;;;;;;;;;;;;;;;;;;;
3797.514,-7.286662,112.795988,0.27,40.67,-1.14,2.49,0.62,312.91,0,2040,1979,12.17,12.05,0,-0.33089074768987,0.111194926660101,0,-2451390.22700214,5832770.16526993,-803590.482271248,-0.3312792624126,0.110592138959703,-9.01298990996224e-09;;;;;;;;;;;;;;;;;;;;;;
3797.614,-7.286662,112.795988,0.24,39.66,-1.68,2.68,0.69,312.51,0,2100,2040,12.19,11.99,0,-0.33089074768987,0.111194926660101,0,-2451390.22700214,5832770.16526993,-803590.482271248,-0.3312792624126,0.110592138959703,-9.01298990996224e-09;;;;;;;;;;;;;;;;;;;;;;
3797.714,-7.286662,112.795988,0.18,40.79,-2.63,2.89,0.73,312.09,0,2040,2100,12.18,11.98,0,-0.33089074768987,0.111194926660101,0,-2451390.22700214,5832770.16526993,-803590.482271248,-0.3312792624126,0.110592138959703,-9.01298990996224e-09;;;;;;;;;;;;;;;;;;;;;;
3797.814,-7.286662,112.795988,0.23,40.32,-1.97,3.01,0.74,311.64,0,2100,2159,12.23,12.03,0,-0.33089074768987,0.111194926660101,0,-2451390.22700214,5832770.16526993,-803590.482271248,-0.3312792624126,0.110592138959703,-9.01298990996224e-09;;;;;;;;;;;;;;;;;;;;;;
3797.914,-7.286662,112.795988,0.31,40.32,-1.62,2.98,0.74,311.17,0,2159,2159,12.08,12.01,0,-0.33089074768987,0.111194926660101,0,-2451390.22700214,5832770.16526993,-803590.482271248,-0.3312792624126,0.110592138959703,-9.01298990996224e-09;;;;;;;;;;;;;;;;;;;;;;
3798.014,-7.286661,112.795988,0.25,39.96,-2.57,2.82,0.72,310.67,0,2279,2220,12.02,12,0,-0.33089074768987,0.222389853320203,0,-2451390.23243684,5832770.17820111,-803590.37257225,-0.331279262881873,0.221184279168096,-1.28496771625852e-08;;;;;;;;;;;;;;;;;;;;;;
3798.114,-7.286661,112.795987,0.26,40.62,-2.15,2.64,0.71,310.17,0,2340,2340,12.26,12.02,0,-0.441187663064022,0.222389853320203,0,-2451390.1306358,5832770.22098594,-803590.37257225,-0.441705682177543,0.221184278333031,-1.93804366929728e-08;;;;;;;;;;;;;;;;;;;;;;
3798.214,-7.286661,112.795987,0.3,40.32,-2.03,2.54,0.75,309.64,0,2340,2340,12.29,12,0,-0.441187663064022,0.222389853320203,0,-2451390.1306358,5832770.22098594,-803590.37257225,-0.441705682177543,0.221184278333031,-1.93804366929728e-08;;;;;;;;;;;;;;;;;;;;;;
3798.314,-7.286661,112.795987,0.21,40.79,-1.14,2.55,0.83,309.11,0,2400,2459,12.42,12.02,0,-0.441187663064022,0.222389853320203,0,-2451390.1306358,5832770.22098594,-803590.37257225,-0.441705682177543,0.221184278333031,-1.93804366929728e-08;;;;;;;;;;;;;;;;;;;;;;
3798.414,-7.286661,112.795987,0.21,40.56,-2.09,2.66,0.91,308.54,0,2580,2580,12.44,12,0,-0.441187663064022,0.222389853320203,0,-2451390.1306358,5832770.22098594,-803590.37257225,-0.441705682177543,0.221184278333031,-1.93804366929728e-08;;;;;;;;;;;;;;;;;;;;;;
3798.514,-7.286661,112.795987,0.39,39.31,-2.33,2.85,0.98,307.95,0,2700,2700,12.12,11.99,0,-0.441187663064022,0.222389853320203,0,-2451390.1306358,5832770.22098594,-803590.37257225,-0.441705682177543,0.221184278333031,-1.93804366929728e-08;;;;;;;;;;;;;;;;;;;;;;
3798.614,-7.28666,112.795986,0.57,40.67,-1.2,3.02,1.04,307.33,0,2759,2759,12.31,12.04,0,-0.551484578438174,0.333584779881543,0,-2451390.03426945,5832770.27670195,-803590.262873253,-0.552132104586664,0.331776416975379,-3.17932124793696e-08;;;;;;;;;;;;;;;;;;;;;;
3798.714,-7.28666,112.795986,0.28,40.2,-1.2,3.1,1.08,306.68,0,2940,2880,12.02,11.97,0,-0.551484578438174,0.333584779881543,0,-2451390.03426945,5832770.27670195,-803590.262873253,-0.552132104586664,0.331776416975379,-3.17932124793696e-08;;;;;;;;;;;;;;;;;;;;;;
3798.814,-7.28666,112.795986,0.45,39.66,-0.49,3.04,1.11,306,0,3059,3000,12.37,12.02,0,-0.551484578438174,0.333584779881543,0,-2451390.03426945,5832770.27670195,-803590.262873253,-0.552132104586664,0.331776416975379,-3.17932124793696e-08;;;;;;;;;;;;;;;;;;;;;;
3798.914,-7.286659,112.795986,0.4,39.96,-2.33,2.86,1.18,305.29,0,3180,3119,12,12.04,0,-0.551484578438174,0.444779706541644,0,-2451390.03970415,5832770.28963313,-803590.153174254,-0.552132105690565,0.442368557111974,-3.89449814688914e-08;;;;;;;;;;;;;;;;;;;;;;
3799.014,-7.286659,112.795985,0.32,39.66,3.01,2.66,1.26,304.56,0,3240,3240,12.26,11.98,0,-0.661781493812327,0.444779706541644,0,-2451389.93790311,5832770.33241795,-803590.153174254,-0.662558525260022,0.44236855574979,-4.95981699114023e-08;;;;;;;;;;;;;;;;;;;;;;
3799.114,-7.286659,112.795985,0.47,39.66,-2.57,2.64,1.36,303.83,0,3359,3359,12.37,12.02,0,-0.661781493812327,0.444779706541644,0,-2451389.93790311,5832770.33241795,-803590.153174254,-0.662558525260022,0.44236855574979,-4.95981699114023e-08;;;;;;;;;;;;;;;;;;;;;;
3799.214,-7.286658,112.795985,0.52,40.2,-1.2,2.77,1.45,303.07,0,3480,3540,11.99,12.01,0,-0.661781493812327,0.555974633201746,0,-2451389.9433378,5832770.34534913,-803590.043475256,-0.662558526861659,0.552960695731721,-5.79595099831076e-08;;;;;;;;;;;;;;;;;;;;;;
3799.314,-7.286658,112.795985,0.44,40.62,-1.56,2.96,1.51,302.27,0,3659,3659,12.44,12.04,0,-0.661781493812327,0.555974633201746,0,-2451389.9433378,5832770.34534913,-803590.043475256,-0.662558526861659,0.552960695731721,-5.79595099831076e-08;;;;;;;;;;;;;;;;;;;;;;
3799.414,-7.286658,112.795985,0.56,39.37,-2.39,3.1,1.57,301.44,0,3659,3719,12.33,11.98,0,-0.661781493812327,0.555974633201746,0,-2451389.9433378,5832770.34534913,-803590.043475256,-0.662558526861659,0.552960695731721,-5.79595099831076e-08;;;;;;;;;;;;;;;;;;;;;;
3799.514,-7.286657,112.795984,0.8,40.67,-0.31,3.22,1.63,300.56,0,3719,3780,12.43,11.97,0,-0.772078409186479,0.667169559861847,0,-2451389.84697145,5832770.40106512,-803589.933776258,-0.772984950384535,0.663552834303612,-8.10197412354219e-08;;;;;;;;;;;;;;;;;;;;;;
3799.614,-7.286657,112.795984,0.54,41.09,-1.2,3.3,1.69,299.65,0,3900,3900,12.48,11.97,0,-0.772078409186479,0.667169559861847,0,-2451389.84697145,5832770.40106512,-803589.933776258,-0.772984950384535,0.663552834303612,-8.10197412354219e-08;;;;;;;;;;;;;;;;;;;;;;
3799.714,-7.286656,112.795983,0.84,40.08,-0.9,3.24,1.72,298.69,0,3900,3900,12.26,12,0,-0.882375324560631,0.778364486521948,0,-2451389.7506051,5832770.45678112,-803589.824077259,-0.883411372464044,0.774144972555391,-1.07501311186198e-07;;;;;;;;;;;;;;;;;;;;;;
3799.814,-7.286655,112.795983,0.69,39.54,-1.74,3.1,1.75,297.71,0,3959,3959,12.06,12,0,-0.882375324560631,0.88955941318205,0,-2451389.7560398,5832770.46971229,-803589.71437826,-0.883411374476361,0.884737112324019,-1.22120121570646e-07;;;;;;;;;;;;;;;;;;;;;;
3799.914,-7.286655,112.795982,0.72,40.02,-2.45,3.03,1.8,296.72,0,4019,4019,12.44,12,0,-0.992672241502196,0.88955941318205,0,-2451389.65423875,5832770.51249711,-803589.71437826,-0.99383779861249,0.88473711020588,-1.38685377848446e-07;;;;;;;;;;;;;;;;;;;;;;
3800.014,-7.286654,112.795982,0.88,40.32,-0.85,3.12,1.88,295.74,0,4080,4080,12.36,11.99,0,-0.992672241502196,1.00075433974339,0,-2451389.65967344,5832770.52542828,-803589.604679261,-0.9938378007617,0.995329250288323,-1.55439229654331e-07;;;;;;;;;;;;;;;;;;;;;;
3800.114,-7.286654,112.795982,0.73,40.67,-2.57,3.37,1.94,294.76,0,4080,4080,12.39,12.02,0,-0.992672241502196,1.00075433974339,0,-2451389.65967344,5832770.52542828,-803589.604679261,-0.9938378007617,0.995329250288323,-1.55439229654331e-07;;;;;;;;;;;;;;;;;;;;;;
3800.214,-7.286653,112.795981,0.96,39.19,-1.62,3.67,1.94,293.75,0,4080,4019,12.39,12.02,0,-1.10296915687635,1.11194926640349,0,-2451389.56330709,5832770.58114426,-803589.494980261,-1.10426422438425,1.10592138786939,-1.92673391991027e-07;;;;;;;;;;;;;;;;;;;;;;
3800.314,-7.286652,112.79598,1,40.32,-1.86,3.82,1.88,292.72,0,4080,4019,12.24,11.98,0,-1.2132660722505,1.22314419306359,0,-2451389.46694073,5832770.63686024,-803589.385281262,-1.2146906502217,1.21651352531973,-2.31847746418046e-07;;;;;;;;;;;;;;;;;;;;;;
3800.414,-7.286652,112.79598,0.88,40.79,-2.51,3.77,1.82,291.67,0,4080,4080,12.14,12,0,-1.2132660722505,1.22314419306359,0,-2451389.46694073,5832770.63686024,-803589.385281262,-1.2146906502217,1.21651352531973,-2.31847746418046e-07;;;;;;;;;;;;;;;;;;;;;;
3800.514,-7.286651,112.79598,1.14,40.2,-1.86,3.54,1.82,290.59,0,4080,4080,12.29,11.84,0,-1.2132660722505,1.33433911972369,0,-2451389.47237542,5832770.64979141,-803589.275582262,-1.21469065271314,1.32710566532065,-2.53828461221905e-07;;;;;;;;;;;;;;;;;;;;;;
