timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1995.831,-7.287181,112.79619,0.36,-40.12,-40.17,5.05,0.51,333.05,0,2220,2340,12.04,10.89,0,-0.441187150072464,0.333584779881543,0,-2451407.97006374,5832754.81118753,-803647.416018567,-0.441705174564691,0.331776425952961,-2.30838545639545e-08
1995.931,-7.287181,112.79619,0.37,-40.41,-40.17,5.04,0.51,334.01,0,2220,2340,11.88,10.89,0,-0.441187150072464,0.333584779881543,0,-2451407.97006374,5832754.81118753,-803647.416018567,-0.441705174564691,0.331776425952961,-2.30838545639545e-08
1996.031,-7.28718,112.796189,0.41,-40.06,-40.29,5.05,0.51,335.03,0,2220,2340,11.87,10.86,0,-0.551483937198727,0.444779706541644,0,-2451407.8736981,5832754.86690475,-803647.306319694,-0.552131467749302,0.442368567258273,-3.91476960501236e-08
1996.131,-7.28718,112.796189,0.36,-40.06,-40.05,5.07,0.5,336.11,0,2220,2340,11.81,10.89,0,-0.551483937198727,0.444779706541644,0,-2451407.8736981,5832754.86690475,-803647.306319694,-0.552131467749302,0.442368567258273,-3.91476960501236e-08
1996.231,-7.28718,112.796189,0.37,-40.18,-40.29,5.06,0.51,337.23,0,2220,2340,11.97,10.89,0,-0.551483937198727,0.444779706541644,0,-2451407.8736981,5832754.86690475,-803647.306319694,-0.552131467749302,0.442368567258273,-3.91476960501236e-08
1996.331,-7.28718,112.796188,0.43,-39.82,-39.93,5.02,0.51,338.38,0,2220,2279,11.8,10.9,0,-0.661780724324989,0.444779706541644,0,-2451407.77189732,5832754.90968989,-803647.306319694,-0.662557761360515,0.442368565911598,-4.96788295153983e-08
1996.431,-7.28718,112.796188,0.42,-40.24,-40.7,4.95,0.52,339.59,0,2279,2279,11.93,10.89,0,-0.661780724324989,0.444779706541644,0,-2451407.77189732,5832754.90968989,-803647.306319694,-0.662557761360515,0.442368565911598,-4.96788295153983e-08
1996.531,-7.287179,112.796188,0.41,-40.24,-40.17,4.9,0.53,340.84,0,2279,2279,11.83,10.89,0,-0.661780724324989,0.555974633201746,0,-2451407.77733246,5832754.92262196,-803647.196620821,-0.662557762787951,0.552960708439415,-5.80181436504734e-08
1996.631,-7.287179,112.796187,0.48,-40.06,-40.29,4.88,0.53,342.13,0,2220,2279,11.87,10.95,0,-0.772077511451252,0.555974633201746,0,-2451407.67553168,5832754.9654071,-803647.196620821,-0.772984055677474,0.552960706874931,-7.02525593809789e-08
1996.731,-7.287179,112.796187,0.46,-37.5,-40.11,4.87,0.53,343.44,0,2220,2279,11.97,10.84,0,-0.772077511451252,0.555974633201746,0,-2451407.67553168,5832754.9654071,-803647.196620821,-0.772984055677474,0.552960706874931,-7.02525593809789e-08
