v,r,x_ENU,y_ENU,psi,delta,rpm
-0.0287849494336722,-0.277507351066729,-8.72367702319815,-0.442369333197154,6.23972660880493,0.620639082009184,2309.5
-0.047371302023613,-0.280998009571343,-8.83410331364962,-0.442369352571366,6.21162680784782,0.617497489355594,2429.5
-0.0885073242881877,-0.287979326579326,-8.83410331364962,-0.442369352571366,6.18282887518991,0.61854468690679,2429.5
-0.113932415948923,-0.289724655830663,-8.94452960552585,-0.442369372277812,6.15385640960681,0.618021088131192,2429.5
-0.10490315246101,-0.296705972839305,-9.05495589747052,-0.442369392116048,6.1241858123229,0.620639082009184,2429.5
-0.165989083615612,-0.300196631342614,-9.16538218919124,-0.442369412326768,6.0941661491886,0.61854468690679,2460
-0.192258712466767,-0.303687289847288,-9.16538218919124,-0.442369412326768,6.0637974202039,0.622209878335978,2429.5
-0.163763281098895,-0.303687289847288,-9.27580847976097,-0.442369432732409,6.0334286912192,0.628405797180558,2429.5
-0.183181507130196,-0.303687289846607,-9.38623477132617,-0.442369453447401,6.0030599622345,0.618021088131192,2429.5
-0.270201347318287,-0.30717794835128,-9.38623477132617,-0.442369453447401,5.9723421673994,0.619591884457987,2429.5
-0.295905750170034,-0.307177948350582,-9.49666106174038,-0.442369474357315,5.9416243725643,0.621162680784782,2339.5
-0.241321338604362,-0.312413936107267,-9.60708735351091,-0.442369495467675,5.9103829789536,0.620639082009184,2220
-0.347162022142354,-0.310668606855272,-9.71751364670618,-0.442369516910269,5.8793161182681,0.622209878335978,2310
-0.171791974837904,-0.312413936106557,-9.71751364670618,-0.442369516910269,5.8480747246574,0.622209878335978,2429.5
-0.100341510002041,-0.312413936107276,-9.82793993746262,-0.44236953847913,5.8168333310467,0.620115483233585,2489
-0.122004917555731,-0.31415926535854,-9.93836625102989,-0.331777418060382,5.7854174045108,0.619068285682389,2429.5
-0.1434286099819,-0.312413936107276,-9.93836625102989,-0.331777418060382,5.7541760109001,0.61854468690679,2489
-0.164593848827265,-0.310668606855272,-10.0487925424209,-0.331777440047497,5.72310915021461,0.623693408200174,2489
-0.185717770969039,-0.312413936106557,-10.0487925424209,-0.331777440047497,5.69186775660391,0.615926693028799,2429.5
-0.206543982989478,-0.310668606855281,-10.1592188327979,-0.331777462493113,5.66080089591841,0.615403094253201,2489
-0.227401422055566,-0.31415926535854,-10.2696451487854,-0.221185342254049,5.62938496938251,0.62788219840496,2489
-0.216203405251356,-0.310668606855281,-10.2696451487854,-0.221185342254049,5.59831810869701,0.616450291804397,2429.5
-0.101093207743445,-0.310668606855272,-10.3800714410848,-0.221185365186575,5.56725124801151,0.622209878335978,2399
-0.137906109781743,-0.312413936106557,-10.4904977554734,-0.110593245540974,5.53600985440081,0.622209878335978,2249.5
-0.307618660177849,-0.310668606855272,-10.4904977554734,-0.110593245540974,5.50494299371532,0.614355896702004,2159
-0.0144773435581177,-0.310668606854574,-10.4904977554734,-0.110593245540974,5.47387613302982,0.620115483233585,2220
-0.181292917326635,-0.30717794835128,-10.6009240484075,-0.110593268891753,5.44315833819472,0.614879495477602,2189.5
-0.0528211040221173,-0.30717794835128,-10.600924071716,-1.12636596816262e-06,5.41244054335962,0.617497489355594,2159
-0.245127669135233,-0.307177948350582,-10.7113503631383,-1.15002057471392e-06,5.38172274852452,0.62474060575137,2220
-0.0909655619568332,-0.307177948351289,-10.7113503866522,0.110590992456267,5.35100495368941,0.625264204526969,2189.5
-0.291075538820116,-0.30543261909859,-10.82177667986,0.11059096857833,5.32046169177951,0.620639082009184,2159
-0.128660027895619,-0.30717794835128,-10.82177667986,0.11059096857833,5.28974389694441,0.622209878335978,2220
-0.335805288347902,-0.303687289847288,-10.9322029968555,0.221183087111978,5.25937516795971,0.619591884457987,2189.5
-0.165556182801301,-0.303687289846589,-10.9322029968555,0.221183087111978,5.22900643897501,0.618021088131192,2189.5
-0.275362712376462,-0.300196631343306,-11.042629314778,0.331775205468065,5.19898677584071,0.622646210648977,2220
-0.201531963963223,-0.301941960594606,-11.042629314778,0.331775205468065,5.16879257978121,0.622209878335978,2189.5
-0.218998517724664,-0.296705972839305,-11.1530556317549,0.442367323464812,5.1391219824973,0.620551815546584,2220
-0.236272294609807,-0.296705972839305,-11.1530556317549,0.442367323464812,5.1094513852134,0.619068285682389,2220
-0.253238333112794,-0.294960643586639,-11.1530556317549,0.442367323464812,5.0799553208547,0.631983722147147,2220
-0.0617181266633124,-0.296705972839305,-11.2634819510835,0.552959441182713,5.05028472357079,0.620639082009184,2220
-0.0760737332569466,-0.293215314334647,-11.2634819510835,0.552959441182713,5.02096319213729,0.619591884457987,2220
-0.241561903257353,-0.291469985083318,-11.2634819756427,0.663551583605316,4.99181619362898,0.619068285682389,2220
-0.104323416435405,-0.289724655831322,-11.2634819756427,0.663551583605316,4.96284372804588,0.625787803302567,2220
-0.0695699073751916,-0.28797932657868,-11.3739082937333,0.774143701185083,4.93404579538797,0.615926693028799,2249.5
-0.348638836334853,-0.286233997327321,-11.3739082937333,0.774143701185083,4.90542239565526,0.620639082009184,2220
